"Date","Price","Open","High","Low","Vol.","Change %"
"09/16/2009","950.50","959.00","960.75","928.25","92.23K","-0.99%"
"09/15/2009","960.00","906.50","977.75","901.50","136.10K","3.78%"
"09/14/2009","925.00","990.50","990.50","920.00","0.10K","-6.04%"
"09/11/2009","984.50","969.25","990.00","962.50","0.54K","1.13%"
"09/10/2009","973.50","974.50","979.00","961.50","0.25K","1.25%"
"09/09/2009","961.50","975.00","978.50","960.00","0.37K","-0.77%"
"09/08/2009","969.00","954.25","981.00","951.00","0.30K","0.83%"
"09/04/2009","961.00","982.00","983.75","958.00","0.44K","-2.14%"
"09/03/2009","982.00","1,009.00","1,018.00","969.00","0.93K","-2.70%"
"09/02/2009","1,009.25","1,014.75","1,022.50","1,002.00","0.70K","-0.47%"
"09/01/2009","1,014.00","1,100.00","1,114.25","1,011.75","1.86K","-7.82%"
"08/31/2009","1,100.00","1,139.50","1,147.00","1,094.00","1.85K","-3.15%"
"08/28/2009","1,135.75","1,115.25","1,164.75","1,111.00","7.64K","1.93%"
"08/27/2009","1,114.25","1,091.00","1,116.50","1,090.25","7.60K","2.18%"
"08/26/2009","1,090.50","1,092.50","1,101.50","1,080.00","6.32K","-0.05%"
"08/25/2009","1,091.00","1,077.00","1,108.00","1,072.75","13.50K","1.02%"
"08/24/2009","1,080.00","1,036.25","1,080.00","1,036.25","12.72K","5.57%"
"08/21/2009","1,023.00","1,006.00","1,035.75","998.00","12.43K","2.38%"
"08/20/2009","999.25","997.00","1,007.25","993.75","10.28K","0.23%"
"08/19/2009","997.00","998.00","1,005.00","979.75","9.52K","0.15%"
"08/18/2009","995.50","988.00","1,002.50","976.75","7.89K","0.76%"
"08/17/2009","988.00","1,019.00","1,025.50","977.00","12.98K","-10.18%"
"08/14/2009","1,100.00","1,175.50","1,175.50","1,106.00","0.50K","-7.35%"
"08/13/2009","1,187.25","1,221.50","1,241.25","1,187.25","1.77K","-2.36%"
"08/12/2009","1,216.00","1,210.25","1,226.50","1,190.00","1.66K","-0.04%"
"08/11/2009","1,216.50","1,172.50","1,226.00","1,168.00","2.52K","3.93%"
"08/10/2009","1,170.50","1,167.75","1,194.00","1,166.75","1.85K","-1.18%"
"08/07/2009","1,184.50","1,161.25","1,192.00","1,160.50","0.91K","1.20%"
"08/06/2009","1,170.50","1,174.00","1,176.00","1,149.75","1.15K","-0.38%"
"08/05/2009","1,175.00","1,176.00","1,182.75","1,154.00","2.03K","0.86%"
"08/04/2009","1,165.00","1,168.50","1,178.75","1,160.00","3.03K","-0.72%"
"08/03/2009","1,173.50","1,140.50","1,190.50","1,140.50","5.20K","3.48%"
"07/31/2009","1,134.00","1,127.75","1,140.00","1,110.50","9.09K","0.51%"
"07/30/2009","1,128.25","1,057.25","1,134.25","1,057.25","23.74K","6.69%"
"07/29/2009","1,057.50","1,053.00","1,066.75","1,035.75","21.68K","0.28%"
"07/28/2009","1,054.50","1,022.75","1,059.75","1,020.25","21.47K","3.26%"
"07/27/2009","1,021.25","1,019.25","1,025.75","1,011.25","16.76K","0.02%"
"07/24/2009","1,021.00","1,023.50","1,030.75","1,019.50","16.16K","-0.24%"
"07/23/2009","1,023.50","1,021.00","1,037.00","1,018.00","17.87K","0.49%"
"07/22/2009","1,018.50","1,014.25","1,026.75","1,009.25","13.18K","0.39%"
"07/21/2009","1,014.50","1,034.25","1,040.00","1,005.25","23.01K","-1.79%"
"07/20/2009","1,033.00","1,013.25","1,034.25","1,006.50","16.79K","2.33%"
"07/17/2009","1,009.50","977.25","1,011.00","977.25","20.11K","3.43%"
"07/16/2009","976.00","1,023.50","1,029.00","970.25","38.11K","-4.36%"
"07/15/2009","1,020.50","1,037.00","1,063.75","1,018.00","28.44K","-4.98%"
"07/14/2009","1,074.00","1,079.75","1,090.00","1,058.25","0.26K","-1.60%"
"07/13/2009","1,091.50","1,111.50","1,140.00","1,073.75","0.82K","-3.26%"
"07/10/2009","1,128.25","1,110.00","1,137.00","1,072.25","1.30K","1.60%"
"07/09/2009","1,110.50","1,085.25","1,115.00","1,063.00","1.15K","2.44%"
"07/08/2009","1,084.00","1,138.25","1,146.50","1,079.00","2.53K","-4.37%"
"07/07/2009","1,133.50","1,202.00","1,206.00","1,118.25","4.20K","-5.54%"
"07/06/2009","1,200.00","1,239.00","1,239.00","1,197.00","2.38K","-3.46%"
"07/02/2009","1,243.00","1,258.50","1,258.50","1,223.00","4.08K","-1.23%"
"07/01/2009","1,258.50","1,228.00","1,265.50","1,228.00","10.16K","2.63%"
"06/30/2009","1,226.25","1,220.00","1,232.50","1,190.00","20.91K","0.93%"
"06/29/2009","1,215.00","1,200.00","1,225.25","1,196.00","46.95K","1.17%"
"06/26/2009","1,201.00","1,195.75","1,209.75","1,194.75","49.30K","0.42%"
"06/25/2009","1,196.00","1,182.75","1,202.00","1,180.00","49.31K","0.93%"
"06/24/2009","1,185.00","1,179.00","1,194.50","1,170.50","42.58K","0.51%"
"06/23/2009","1,179.00","1,152.25","1,182.00","1,152.25","41.21K","2.39%"
"06/22/2009","1,151.50","1,184.00","1,184.50","1,150.50","65.48K","-2.33%"
"06/19/2009","1,179.00","1,217.75","1,225.75","1,175.50","67.11K","-2.86%"
"06/18/2009","1,213.75","1,211.00","1,226.00","1,199.00","57.25K","0.62%"
"06/17/2009","1,206.25","1,203.00","1,215.00","1,188.00","72.15K","0.42%"
"06/16/2009","1,201.25","1,202.00","1,219.00","1,187.50","71.11K","0.36%"
"06/15/2009","1,197.00","1,244.00","1,254.50","1,197.00","78.28K","-3.89%"
"06/12/2009","1,245.50","1,268.00","1,281.75","1,235.50","82.87K","-1.70%"
"06/11/2009","1,267.00","1,249.25","1,291.25","1,248.25","114.54K","1.69%"
"06/10/2009","1,246.00","1,240.00","1,255.50","1,237.50","99.29K","0.20%"
"06/09/2009","1,243.50","1,234.00","1,249.00","1,226.75","90.92K","0.89%"
"06/08/2009","1,232.50","1,227.00","1,239.75","1,216.00","87.74K","0.57%"
"06/05/2009","1,225.50","1,231.00","1,236.50","1,211.50","83.37K","-0.37%"
"06/04/2009","1,230.00","1,182.00","1,232.00","1,177.00","92.74K","4.06%"
"06/03/2009","1,182.00","1,210.50","1,212.75","1,181.00","84.92K","-2.23%"
"06/02/2009","1,209.00","1,218.00","1,221.75","1,200.50","71.04K","-0.78%"
"06/01/2009","1,218.50","1,186.00","1,227.00","1,185.75","97.97K","2.91%"
"05/29/2009","1,184.00","1,177.25","1,193.00","1,175.25","72.11K","0.42%"
"05/28/2009","1,179.00","1,181.25","1,197.50","1,175.25","77.91K","-0.67%"
"05/27/2009","1,187.00","1,191.00","1,200.75","1,177.50","94.01K","0.13%"
"05/26/2009","1,185.50","1,155.25","1,187.50","1,151.00","83.02K","1.67%"
"05/22/2009","1,166.00","1,174.00","1,184.75","1,164.00","67.14K","-0.77%"
"05/21/2009","1,175.00","1,166.00","1,177.50","1,150.00","77.54K","0.51%"
"05/20/2009","1,169.00","1,161.75","1,189.50","1,160.00","101.89K","0.60%"
"05/19/2009","1,162.00","1,146.00","1,169.50","1,141.00","84.94K","1.35%"
"05/18/2009","1,146.50","1,125.00","1,148.25","1,113.50","70.54K","1.42%"
"05/15/2009","1,130.50","1,146.00","1,156.25","1,124.75","80.10K","-3.04%"
"05/14/2009","1,166.00","1,150.00","1,166.00","1,140.00","0.45K","1.39%"
"05/13/2009","1,150.00","1,156.75","1,156.75","1,135.00","0.65K","1.10%"
"05/12/2009","1,137.50","1,129.00","1,139.00","1,115.00","0.79K","0.66%"
"05/11/2009","1,130.00","1,120.00","1,134.00","1,113.00","1.86K","-0.35%"
"05/08/2009","1,134.00","1,126.00","1,136.00","1,118.00","2.01K","1.34%"
"05/07/2009","1,119.00","1,132.25","1,145.00","1,116.00","1.81K","-1.41%"
"05/06/2009","1,135.00","1,116.25","1,135.00","1,115.25","2.11K","1.70%"
"05/05/2009","1,116.00","1,120.00","1,127.00","1,107.00","2.64K","0.07%"
"05/04/2009","1,115.25","1,098.50","1,133.25","1,096.25","3.33K","1.20%"
"05/01/2009","1,102.00","1,068.25","1,103.50","1,060.75","5.24K","2.99%"
"04/30/2009","1,070.00","1,031.75","1,072.00","1,029.75","23.12K","3.48%"
"04/29/2009","1,034.00","990.00","1,034.75","986.00","34.16K","4.50%"
"04/28/2009","989.50","1,007.50","1,017.75","988.00","33.78K","-1.52%"
"04/27/2009","1,004.75","1,034.00","1,034.00","984.50","38.50K","-3.41%"
"04/24/2009","1,040.25","1,035.75","1,046.75","1,029.00","27.12K","0.24%"
"04/23/2009","1,037.75","1,046.00","1,063.75","1,033.75","43.15K","-0.79%"
"04/22/2009","1,046.00","1,041.00","1,051.00","1,035.25","40.03K","0.77%"
"04/21/2009","1,038.00","1,020.75","1,042.75","1,012.75","71.97K","1.91%"
"04/20/2009","1,018.50","1,047.25","1,064.00","1,017.00","72.95K","-3.09%"
"04/17/2009","1,051.00","1,057.75","1,073.00","1,048.00","111.19K","-0.71%"
"04/16/2009","1,058.50","1,035.00","1,059.00","1,034.50","100.64K","2.27%"
"04/15/2009","1,035.00","1,035.00","1,046.50","1,028.50","85.47K","-0.10%"
"04/14/2009","1,036.00","1,019.25","1,043.50","1,015.00","109.68K","1.42%"
"04/13/2009","1,021.50","1,007.00","1,023.00","998.25","71.50K","1.44%"
"04/09/2009","1,007.00","1,005.00","1,030.75","1,005.00","97.82K","0.10%"
"04/08/2009","1,006.00","986.50","1,011.25","981.50","102.12K","1.67%"
"04/07/2009","989.50","994.75","1,006.00","987.25","97.97K","-0.45%"
"04/06/2009","994.00","995.25","1,009.00","986.25","83.14K","-0.15%"
"04/03/2009","995.50","974.25","997.50","972.00","70.33K","1.89%"
"04/02/2009","977.00","951.75","987.50","951.00","91.79K","2.63%"
"04/01/2009","952.00","949.00","959.75","943.00","65.78K","0.00%"
"03/31/2009","952.00","904.50","954.00","904.50","103.11K","5.25%"
"03/30/2009","904.50","917.50","924.00","897.00","70.96K","-1.36%"
"03/27/2009","917.00","943.00","948.75","916.00","79.94K","-2.86%"
"03/26/2009","944.00","950.75","962.00","941.25","66.47K","-0.74%"
"03/25/2009","951.00","965.00","971.00","948.00","86.83K","-1.65%"
"03/24/2009","967.00","956.50","970.75","948.25","69.18K","1.20%"
"03/23/2009","955.50","952.25","981.25","951.50","76.48K","0.37%"
"03/20/2009","952.00","937.00","953.00","935.25","69.01K","1.22%"
"03/19/2009","940.50","929.50","952.75","928.25","91.58K","2.79%"
"03/18/2009","915.00","913.00","920.75","909.00","53.27K","0.22%"
"03/17/2009","913.00","908.50","921.75","902.75","74.04K","0.22%"
"03/16/2009","911.00","869.25","918.00","864.75","95.91K","3.23%"
"03/13/2009","882.50","898.00","904.00","881.75","","-1.84%"
"03/12/2009","899.00","875.00","900.00","875.00","0.61K","2.74%"
"03/11/2009","875.00","889.00","899.00","870.25","0.44K","-1.57%"
"03/10/2009","889.00","881.00","905.00","881.00","0.71K","0.91%"
"03/09/2009","881.00","892.25","899.00","879.00","0.83K","0.23%"
"03/06/2009","879.00","867.00","888.50","867.00","1.77K","1.91%"
"03/05/2009","862.50","876.00","876.50","853.00","2.42K","-1.48%"
"03/04/2009","875.50","860.00","888.25","860.00","3.11K","1.45%"
"03/03/2009","863.00","846.50","866.00","846.50","5.50K","1.71%"
"03/02/2009","848.50","869.50","874.00","843.00","5.95K","-2.97%"
"02/27/2009","874.50","865.50","879.25","851.00","12.58K","0.60%"
"02/26/2009","869.25","878.00","889.50","858.00","36.88K","-1.00%"
"02/25/2009","878.00","880.25","890.75","863.00","41.56K","-0.34%"
"02/24/2009","881.00","870.25","881.50","865.25","39.76K","0.95%"
"02/23/2009","872.75","864.50","894.50","860.75","73.77K","1.19%"
"02/20/2009","862.50","883.00","889.25","854.00","87.84K","-2.49%"
"02/19/2009","884.50","885.50","902.00","881.25","79.62K","-0.34%"
"02/18/2009","887.50","902.00","909.75","885.25","90.03K","-1.72%"
"02/17/2009","903.00","955.00","960.00","899.00","92.80K","-5.49%"
"02/13/2009","955.50","970.00","981.50","955.00","66.63K","-1.34%"
"02/12/2009","968.50","978.00","985.25","967.50","81.83K","-0.97%"
"02/11/2009","978.00","988.25","996.00","976.00","86.83K","-1.61%"
"02/10/2009","994.00","1,000.00","1,010.00","982.00","84.86K","-0.80%"
"02/09/2009","1,002.00","997.00","1,019.00","991.50","82.87K","0.10%"
"02/06/2009","1,001.00","979.00","1,007.75","976.75","96.65K","2.14%"
"02/05/2009","980.00","947.75","987.75","946.25","80.86K","3.21%"
"02/04/2009","949.50","958.25","968.25","944.25","92.25K","0.37%"
"02/03/2009","946.00","958.75","962.75","934.50","91.19K","-1.41%"
"02/02/2009","959.50","972.50","976.25","943.25","78.75K","-2.09%"
"01/30/2009","980.00","973.25","989.50","965.00","65.33K","0.98%"
"01/29/2009","970.50","983.50","984.75","965.25","56.91K","-1.22%"
"01/28/2009","982.50","978.75","994.00","966.00","72.55K","0.67%"
"01/27/2009","976.00","1,007.00","1,017.25","973.00","81.61K","-3.27%"
"01/26/2009","1,009.00","1,015.00","1,041.50","991.50","96.78K","0.00%"
"01/23/2009","1,009.00","1,008.00","1,034.25","1,001.50","118.14K","-0.30%"
"01/22/2009","1,012.00","1,021.25","1,034.75","996.25","91.25K","-0.83%"
"01/21/2009","1,020.50","990.00","1,021.00","986.50","82.81K","2.87%"
"01/20/2009","992.00","1,018.25","1,037.00","977.50","101.81K","-2.75%"
"01/16/2009","1,020.00","997.50","1,022.75","997.25","85.83K","2.56%"
"01/15/2009","994.50","969.00","1,025.00","957.75","132.54K","1.69%"
"01/14/2009","978.00","979.00","987.25","962.00","0.22K","0.88%"
"01/13/2009","969.50","961.50","988.50","961.50","1.24K","1.62%"
"01/12/2009","954.00","1,040.00","1,046.50","951.25","1.75K","-8.05%"
"01/09/2009","1,037.50","994.00","1,040.25","993.50","2.00K","4.90%"
"01/08/2009","989.00","983.50","1,004.25","978.50","5.37K","-0.10%"
"01/07/2009","990.00","1,013.00","1,018.75","989.50","5.70K","-2.39%"
"01/06/2009","1,014.25","980.00","1,018.00","979.50","11.09K","3.10%"
"01/05/2009","983.75","970.00","986.50","960.00","14.20K","1.42%"
"01/02/2009","970.00","965.00","985.75","963.00","14.29K","-0.23%"
"12/31/2008","972.25","942.50","975.25","936.00","16.41K","2.80%"
"12/30/2008","945.75","935.50","951.00","931.50","35.21K","0.77%"
"12/29/2008","938.50","954.00","976.25","930.25","42.33K","-1.39%"
"12/26/2008","951.75","920.50","963.00","920.25","21.28K","3.93%"
"12/24/2008","915.75","899.75","917.50","896.75","19.89K","1.64%"
"12/23/2008","901.00","883.00","901.25","877.75","42.30K","1.64%"
"12/22/2008","886.50","872.50","895.00","862.25","47.93K","2.10%"
"12/19/2008","868.25","864.75","869.50","859.50","35.41K","-0.14%"
"12/18/2008","869.50","861.00","873.25","854.50","44.10K","0.64%"
"12/17/2008","864.00","868.25","877.25","850.75","90.61K","0.64%"
"12/16/2008","858.50","846.00","863.00","840.00","68.58K","1.48%"
"12/15/2008","846.00","856.00","877.25","843.50","81.49K","-0.94%"
"12/12/2008","854.00","851.50","864.00","828.00","96.27K","-0.29%"
"12/11/2008","856.50","830.25","865.75","826.75","90.42K","3.25%"
"12/10/2008","829.50","813.00","842.00","810.75","87.26K","2.03%"
"12/09/2008","813.00","821.25","827.25","809.25","84.38K","-0.91%"
"12/08/2008","820.50","789.25","827.50","788.50","84.41K","4.72%"
"12/05/2008","783.50","811.00","811.00","776.25","101.36K","-3.39%"
"12/04/2008","811.00","832.25","834.00","808.00","82.29K","-2.29%"
"12/03/2008","830.00","830.25","844.00","819.25","80.60K","0.36%"
"12/02/2008","827.00","841.75","857.25","826.00","86.32K","-2.25%"
"12/01/2008","846.00","879.25","882.75","841.00","61.17K","-4.19%"
"11/28/2008","883.00","888.50","895.75","870.00","26.90K","-0.34%"
"11/26/2008","886.00","885.50","899.00","881.25","49.04K","0.34%"
"11/25/2008","883.00","883.50","892.75","871.00","65.72K","-0.11%"
"11/24/2008","884.00","852.00","899.75","841.50","76.79K","5.24%"
"11/21/2008","840.00","850.50","862.75","835.25","72.24K","-1.87%"
"11/20/2008","856.00","888.25","891.00","854.50","96.33K","-4.57%"
"11/19/2008","897.00","902.75","921.25","893.25","66.84K","-0.55%"
"11/18/2008","902.00","904.00","913.00","892.50","61.87K","-0.50%"
"11/17/2008","906.50","890.00","918.00","885.00","72.16K","3.25%"
"11/14/2008","878.00","903.00","903.00","873.25","","-1.01%"
"11/13/2008","887.00","875.00","902.75","865.00","2.54K","0.20%"
"11/12/2008","885.25","903.50","912.25","880.25","2.70K","-2.51%"
"11/11/2008","908.00","930.00","936.50","889.25","3.96K","-3.40%"
"11/10/2008","940.00","944.75","946.25","910.25","6.43K","3.10%"
"11/07/2008","911.75","896.00","918.00","894.75","7.21K","1.36%"
"11/06/2008","899.50","894.75","904.50","874.25","11.44K","0.53%"
"11/05/2008","894.75","950.75","955.75","893.75","11.01K","-5.77%"
"11/04/2008","949.50","926.25","972.00","914.75","16.59K","2.29%"
"11/03/2008","928.25","922.75","949.00","912.50","21.91K","0.32%"
"10/31/2008","925.25","933.75","940.00","910.00","25.73K","-0.94%"
"10/30/2008","934.00","935.75","964.00","918.50","49.76K","-0.35%"
"10/29/2008","937.25","896.00","948.75","890.50","78.88K","6.66%"
"10/28/2008","878.75","903.00","952.00","862.00","125.69K","-1.60%"
"10/27/2008","893.00","879.50","904.00","851.25","87.82K","3.39%"
"10/24/2008","863.75","895.75","920.25","844.25","97.71K","-2.35%"
"10/23/2008","884.50","861.50","906.75","850.00","87.25K","2.97%"
"10/22/2008","859.00","910.50","972.00","858.00","88.13K","-5.40%"
"10/21/2008","908.00","934.50","944.50","892.00","115.61K","-2.26%"
"10/20/2008","929.00","890.75","934.50","890.00","101.12K","3.91%"
"10/17/2008","894.00","881.50","909.00","876.50","99.56K","3.11%"
"10/16/2008","867.00","850.00","874.75","825.00","113.00K","1.05%"
"10/15/2008","858.00","894.00","911.00","846.50","108.31K","-4.24%"
"10/14/2008","896.00","936.50","958.00","893.25","101.99K","-3.45%"
"10/13/2008","928.00","902.75","938.75","881.50","103.55K","1.98%"
"10/10/2008","910.00","951.50","955.00","910.00","48.65K","-7.14%"
"10/09/2008","980.00","960.00","990.00","947.00","95.19K","1.66%"
"10/08/2008","964.00","930.00","989.00","911.00","124.07K","4.10%"
"10/07/2008","926.00","922.75","951.50","916.75","116.32K","0.43%"
"10/06/2008","922.00","971.00","983.00","922.00","89.75K","-7.06%"
"10/03/2008","992.00","1,004.00","1,023.75","991.00","96.34K","-1.20%"
"10/02/2008","1,004.00","1,053.50","1,059.25","992.25","113.62K","-4.65%"
"10/01/2008","1,053.00","1,054.75","1,066.00","1,039.25","94.77K","0.77%"
"09/30/2008","1,045.00","1,077.75","1,096.00","1,039.00","121.73K","-4.48%"
"09/29/2008","1,094.00","1,159.50","1,160.50","1,094.00","63.27K","-6.01%"
"09/26/2008","1,164.00","1,183.50","1,197.75","1,155.75","67.98K","-1.61%"
"09/25/2008","1,183.00","1,187.75","1,204.50","1,168.25","81.56K","-0.34%"
"09/24/2008","1,187.00","1,192.00","1,208.00","1,178.25","76.20K","0.00%"
"09/23/2008","1,187.00","1,203.75","1,211.00","1,168.25","90.00K","-1.49%"
"09/22/2008","1,205.00","1,144.25","1,212.25","1,134.00","103.41K","5.38%"
"09/19/2008","1,143.50","1,120.50","1,157.75","1,117.00","77.28K","2.46%"
"09/18/2008","1,116.00","1,135.75","1,151.50","1,099.50","105.47K","-2.02%"
"09/17/2008","1,139.00","1,123.50","1,144.00","1,107.00","122.60K","1.33%"
"09/16/2008","1,124.00","1,168.75","1,179.00","1,110.25","124.15K","-4.66%"
"09/15/2008","1,179.00","1,208.00","1,210.00","1,155.25","105.66K","-20.87%"
"09/12/2008","1,490.00","1,235.00","1,490.00","1,235.00","0.26K","22.53%"
"09/11/2008","1,216.00","1,191.00","1,218.25","1,170.75","1.50K","2.92%"
"09/10/2008","1,181.50","1,203.00","1,206.00","1,184.00","1.14K","-2.27%"
"09/09/2008","1,209.00","1,192.00","1,210.25","1,163.75","0.63K","1.21%"
"09/08/2008","1,194.50","1,194.50","1,200.50","1,178.00","0.73K","1.23%"
"09/05/2008","1,180.00","1,210.00","1,215.75","1,173.00","0.79K","-4.38%"
"09/04/2008","1,234.00","1,251.25","1,260.00","1,233.75","1.64K","-1.36%"
"09/03/2008","1,251.00","1,311.00","1,315.50","1,231.75","3.27K","-3.88%"
"09/02/2008","1,301.50","1,306.00","1,306.00","1,265.00","2.26K","-2.29%"
"08/29/2008","1,332.00","1,332.50","1,348.50","1,328.00","4.36K","-0.04%"
"08/28/2008","1,332.50","1,348.00","1,350.00","1,313.75","12.91K","-1.15%"
"08/27/2008","1,348.00","1,337.75","1,364.50","1,325.75","16.17K","0.79%"
"08/26/2008","1,337.50","1,337.00","1,346.50","1,302.00","9.00K","-0.13%"
"08/25/2008","1,339.25","1,341.50","1,363.00","1,331.00","12.72K","1.38%"
"08/22/2008","1,321.00","1,341.00","1,341.00","1,308.25","8.92K","-1.49%"
"08/21/2008","1,341.00","1,294.75","1,363.75","1,291.00","10.20K","3.65%"
"08/20/2008","1,293.75","1,274.75","1,309.00","1,267.75","11.78K","2.11%"
"08/19/2008","1,267.00","1,277.50","1,331.25","1,250.00","9.68K","-0.94%"
"08/18/2008","1,279.00","1,220.00","1,281.50","1,205.00","9.70K","5.57%"
"08/15/2008","1,211.50","1,265.00","1,267.00","1,195.25","7.16K","-2.73%"
"08/14/2008","1,245.50","1,288.75","1,291.00","1,235.00","0.18K","-1.93%"
"08/13/2008","1,270.00","1,224.00","1,286.00","1,222.00","0.53K","4.10%"
"08/12/2008","1,220.00","1,200.00","1,230.00","1,200.00","0.45K","0.41%"
"08/11/2008","1,215.00","1,200.00","1,222.00","1,194.00","0.79K","1.33%"
"08/08/2008","1,199.00","1,249.00","1,249.00","1,186.25","1.72K","-3.54%"
"08/07/2008","1,243.00","1,222.50","1,257.50","1,222.50","1.47K","1.84%"
"08/06/2008","1,220.50","1,256.50","1,268.50","1,196.75","2.18K","-3.33%"
"08/05/2008","1,262.50","1,274.25","1,298.00","1,243.00","3.59K","-1.90%"
"08/04/2008","1,287.00","1,348.00","1,350.75","1,268.00","5.67K","-5.21%"
"08/01/2008","1,357.75","1,395.00","1,404.50","1,355.00","5.14K","-2.72%"
"07/31/2008","1,395.75","1,394.00","1,410.00","1,378.00","10.49K","0.13%"
"07/30/2008","1,394.00","1,386.50","1,400.00","1,364.25","29.36K","0.70%"
"07/29/2008","1,384.25","1,404.75","1,407.00","1,354.25","35.19K","-1.14%"
"07/28/2008","1,400.25","1,404.00","1,429.75","1,384.25","32.18K","0.11%"
"07/25/2008","1,398.75","1,387.00","1,407.00","1,372.00","25.02K","0.99%"
"07/24/2008","1,385.00","1,389.75","1,407.75","1,368.50","23.78K","-0.66%"
"07/23/2008","1,394.25","1,416.00","1,421.25","1,372.50","25.01K","-1.59%"
"07/22/2008","1,416.75","1,410.75","1,430.75","1,384.75","32.11K","0.51%"
"07/21/2008","1,409.50","1,455.75","1,469.25","1,408.50","54.05K","-4.12%"
"07/18/2008","1,470.00","1,517.75","1,532.50","1,470.00","30.58K","-3.35%"
"07/17/2008","1,521.00","1,575.25","1,585.75","1,513.25","39.21K","-3.31%"
"07/16/2008","1,573.00","1,540.50","1,584.25","1,516.50","29.73K","2.01%"
"07/15/2008","1,542.00","1,578.00","1,604.00","1,537.25","46.92K","-3.32%"
"07/14/2008","1,595.00","1,603.75","1,603.75","1,581.00","0.48K","-2.18%"
"07/11/2008","1,630.50","1,618.00","1,645.25","1,599.00","1.92K","1.30%"
"07/10/2008","1,609.50","1,578.00","1,612.00","1,570.00","2.29K","2.00%"
"07/09/2008","1,578.00","1,576.75","1,583.00","1,565.00","2.67K","1.09%"
"07/08/2008","1,561.00","1,596.00","1,596.00","1,518.50","3.78K","-1.76%"
"07/07/2008","1,589.00","1,641.75","1,641.75","1,567.25","8.80K","-4.16%"
"07/03/2008","1,658.00","1,648.75","1,663.00","1,621.75","4.97K","0.74%"
"07/02/2008","1,645.75","1,635.25","1,649.75","1,614.00","9.58K","1.09%"
"07/01/2008","1,628.00","1,604.75","1,630.00","1,600.00","12.67K","1.43%"
"06/30/2008","1,605.00","1,581.75","1,607.25","1,561.50","19.85K","1.49%"
"06/27/2008","1,581.50","1,574.25","1,593.00","1,572.00","42.29K","0.46%"
"06/26/2008","1,574.25","1,537.00","1,580.00","1,533.50","55.88K","2.39%"
"06/25/2008","1,537.50","1,500.00","1,539.50","1,491.00","51.26K","2.43%"
"06/24/2008","1,501.00","1,519.00","1,528.75","1,492.25","54.94K","-0.92%"
"06/23/2008","1,515.00","1,522.00","1,525.00","1,489.75","66.70K","-1.14%"
"06/20/2008","1,532.50","1,545.75","1,569.50","1,522.00","69.23K","-0.84%"
"06/19/2008","1,545.50","1,558.25","1,566.00","1,515.00","71.56K","-0.67%"
"06/18/2008","1,556.00","1,558.00","1,573.25","1,539.25","58.59K","-0.13%"
"06/17/2008","1,558.00","1,532.75","1,566.75","1,524.00","75.16K","1.56%"
"06/16/2008","1,534.00","1,569.75","1,593.00","1,523.50","106.19K","-1.67%"
"06/13/2008","1,560.00","1,537.00","1,571.75","1,520.25","106.15K","1.53%"
"06/12/2008","1,536.50","1,530.75","1,546.75","1,492.25","122.79K","1.32%"
"06/11/2008","1,516.50","1,453.50","1,516.50","1,452.25","91.30K","4.84%"
"06/10/2008","1,446.50","1,453.50","1,465.75","1,419.00","108.04K","-0.38%"
"06/09/2008","1,452.00","1,469.25","1,489.50","1,446.50","114.14K","-0.38%"
"06/06/2008","1,457.50","1,452.75","1,488.00","1,448.00","111.28K","0.38%"
"06/05/2008","1,452.00","1,392.00","1,456.00","1,390.25","140.79K","4.54%"
"06/04/2008","1,389.00","1,362.00","1,400.00","1,348.50","76.84K","2.17%"
"06/03/2008","1,359.50","1,364.75","1,384.00","1,346.50","83.71K","-0.44%"
"06/02/2008","1,365.50","1,357.00","1,384.50","1,353.00","71.22K","0.15%"
"05/30/2008","1,363.50","1,316.00","1,365.00","1,308.00","85.60K","3.08%"
"05/29/2008","1,322.75","1,372.25","1,376.00","1,307.75","105.44K","-3.64%"
"05/28/2008","1,372.75","1,345.00","1,385.00","1,336.50","77.93K","1.85%"
"05/27/2008","1,347.75","1,384.00","1,390.00","1,340.00","66.70K","-1.48%"
"05/23/2008","1,368.00","1,324.00","1,372.00","1,322.75","70.52K","3.26%"
"05/22/2008","1,324.75","1,350.25","1,367.25","1,312.50","79.46K","-1.80%"
"05/21/2008","1,349.00","1,329.25","1,358.00","1,326.00","67.74K","1.31%"
"05/20/2008","1,331.50","1,340.50","1,363.50","1,323.00","0.02K","-0.11%"
"05/19/2008","1,333.00","1,377.25","1,377.25","1,321.50","65.87K","-3.27%"
"05/16/2008","1,378.00","1,350.50","1,402.00","1,349.50","72.72K","2.26%"
"05/15/2008","1,347.50","1,379.00","1,380.00","1,311.00","85.11K","-1.71%"
"05/14/2008","1,371.00","1,377.00","1,381.50","1,365.00","0.10K","-0.25%"
"05/13/2008","1,374.50","1,335.00","1,370.00","1,331.00","0.90K","2.96%"
"05/12/2008","1,335.00","1,358.25","1,364.00","1,335.50","1.40K","-1.07%"
"05/09/2008","1,349.50","1,304.00","1,353.25","1,301.00","1.66K","3.95%"
"05/08/2008","1,298.25","1,284.75","1,307.00","1,284.75","1.20K","0.08%"
"05/07/2008","1,297.25","1,284.75","1,298.75","1,265.25","1.49K","2.59%"
"05/06/2008","1,264.50","1,293.00","1,321.00","1,264.50","3.86K","-0.67%"
"05/05/2008","1,273.00","1,284.50","1,298.75","1,269.25","8.74K","-1.51%"
