Date,Value
1979-12-25,839.16
1979-12-26,838.14
1979-12-27,840.1
1979-12-28,838.91
1979-12-31,838.74
1980-01-02,824.57
1980-01-03,820.31
1980-01-04,828.84
1980-01-07,832.0
1980-01-08,851.71
1980-01-09,850.09
1980-01-10,858.96
1980-01-11,858.53
1980-01-14,863.57
1980-01-15,868.6
1980-01-16,865.19
1980-01-17,863.57
1980-01-18,867.15
1980-01-21,872.78
1980-01-22,866.21
1980-01-23,877.56
1980-01-24,879.95
1980-01-25,876.11
1980-01-28,878.5
1980-01-29,874.4
1980-01-30,881.91
1980-01-31,875.85
1980-02-01,881.48
1980-02-04,875.09
1980-02-05,876.62
1980-02-06,881.83
1980-02-07,885.49
1980-02-08,895.73
1980-02-11,889.59
1980-02-12,898.98
1980-02-13,903.84
1980-02-14,893.77
1980-02-15,884.98
1980-02-18,884.98
1980-02-19,876.02
1980-02-20,886.86
1980-02-21,868.52
1980-02-22,868.77
1980-02-25,859.81
1980-02-26,864.25
1980-02-27,855.12
1980-02-28,854.44
1980-02-29,863.14
1980-03-03,854.35
1980-03-04,856.48
1980-03-05,844.88
1980-03-06,828.07
1980-03-07,820.56
1980-03-10,818.94
1980-03-11,826.45
1980-03-12,819.54
1980-03-13,809.56
1980-03-14,811.69
1980-03-17,788.65
1980-03-18,801.62
1980-03-19,800.94
1980-03-20,789.08
1980-03-21,785.15
1980-03-24,765.44
1980-03-25,767.83
1980-03-26,762.12
1980-03-27,759.98
1980-03-28,777.65
1980-03-31,785.75
1980-04-01,784.47
1980-04-02,787.8
1980-04-03,784.13
1980-04-07,768.34
1980-04-08,775.0
1980-04-09,785.92
1980-04-10,791.47
1980-04-11,791.55
1980-04-14,784.9
1980-04-15,783.36
1980-04-16,771.25
1980-04-17,768.86
1980-04-18,763.4
1980-04-21,759.13
1980-04-22,789.85
1980-04-23,789.25
1980-04-24,797.1
1980-04-25,803.58
1980-04-28,805.46
1980-04-29,811.09
1980-04-30,817.06
1980-05-01,808.79
1980-05-02,810.92
1980-05-05,816.3
1980-05-06,816.04
1980-05-07,821.25
1980-05-08,815.19
1980-05-09,805.8
1980-05-12,805.2
1980-05-13,816.89
1980-05-14,819.62
1980-05-15,822.53
1980-05-16,826.88
1980-05-19,830.89
1980-05-20,832.51
1980-05-21,831.06
1980-05-22,842.92
1980-05-23,854.10
1980-05-27,857.76
1980-05-28,860.32
1980-05-29,846.25
1980-05-30,850.85
1980-06-02,847.35
1980-06-03,843.77
1980-06-04,858.02
1980-06-05,858.70
1980-06-06,861.52
1980-06-09,860.67
1980-06-10,863.99
1980-06-11,872.70
1980-06-12,872.61
1980-06-13,876.37
1980-06-16,877.73
1980-06-17,879.27
1980-06-18,881.91
1980-06-19,870.90
1980-06-20,869.71
1980-06-23,873.81
1980-06-24,877.30
1980-06-25,887.54
1980-06-26,883.45
1980-06-27,881.83
1980-06-30,867.92
1980-07-01,872.27
1980-07-02,876.02
1980-07-03,888.91
1980-07-07,898.21
1980-07-08,897.35
1980-07-09,897.27
1980-07-10,885.92
1980-07-11,887.13
1980-07-14,905.55
1980-07-15,901.54
1980-07-16,904.44
1980-07-17,915.10
1980-07-18,923.98
1980-07-21,928.67
1980-07-22,927.30
1980-07-23,928.58
1980-07-24,926.11
1980-07-25,918.09
1980-07-28,925.43
1980-07-29,931.91
1980-07-30,936.18
1980-07-31,935.32
1980-08-01,931.48
1980-08-04,931.06
1980-08-05,929.78
1980-08-06,938.23
1980-08-07,950.94
1980-08-08,954.69
1980-08-11,964.08
1980-08-12,952.39
1980-08-13,949.23
1980-08-14,962.63
1980-08-15,966.72
1980-08-18,948.63
1980-08-19,939.85
1980-08-20,945.31
1980-08-21,955.03
1980-08-22,958.19
1980-08-25,956.23
1980-08-26,953.41
1980-08-27,943.09
1980-08-28,930.38
1980-08-29,932.59
1980-09-02,940.78
1980-09-03,953.16
1980-09-04,948.81
1980-09-05,940.96
1980-09-08,928.58
1980-09-09,934.73
1980-09-10,938.48
1980-09-11,941.30
1980-09-12,936.52
1980-09-15,937.63
1980-09-16,945.90
1980-09-17,961.26
1980-09-18,956.48
1980-09-19,963.74
1980-09-22,974.57
1980-09-23,962.03
1980-09-24,964.76
1980-09-25,955.97
1980-09-26,940.10
1980-09-29,921.93
1980-09-30,932.42
1980-10-01,939.42
1980-10-02,942.24
1980-10-03,950.68
1980-10-06,965.70
1980-10-07,960.67
1980-10-08,963.99
1980-10-09,958.96
1980-10-10,950.68
1980-10-13,959.90
1980-10-14,962.20
1980-10-15,972.44
1980-10-16,958.70
1980-10-17,956.14
1980-10-20,960.84
1980-10-21,954.44
1980-10-22,955.12
1980-10-23,939.51
1980-10-24,943.60
1980-10-27,931.74
1980-10-28,932.59
1980-10-29,929.18
1980-10-30,917.75
1980-10-31,924.49
1980-11-03,937.20
1980-11-05,953.16
1980-11-06,935.41
1980-11-07,932.42
1980-11-10,933.79
1980-11-11,944.03
1980-11-12,964.93
1980-11-13,982.42
1980-11-14,986.35
1980-11-17,986.26
1980-11-18,997.95
1980-11-19,991.04
1980-11-20,"1,000.17"
1980-11-21,989.93
1980-11-24,978.75
1980-11-25,982.68
1980-11-26,989.68
1980-11-28,993.34
1980-12-01,969.45
1980-12-02,974.40
1980-12-03,972.27
1980-12-04,970.48
1980-12-05,956.23
1980-12-08,933.70
1980-12-09,934.04
1980-12-10,916.21
1980-12-11,908.45
1980-12-12,917.15
1980-12-15,911.60
1980-12-16,918.09
1980-12-17,928.50
1980-12-18,930.20
1980-12-19,937.20
1980-12-22,958.79
1980-12-23,958.28
1980-12-24,963.05
1980-12-26,966.38
1980-12-29,960.58
1980-12-30,962.03
1980-12-31,963.99
1981-01-02,972.78
1981-01-05,992.66
1981-01-06,"1,004.69"
1981-01-07,980.89
1981-01-08,965.70
1981-01-09,968.69
1981-01-12,968.77
1981-01-13,965.10
1981-01-14,966.47
1981-01-15,969.97
1981-01-16,973.29
1981-01-19,970.99
1981-01-20,950.68
1981-01-21,946.25
1981-01-22,940.44
1981-01-23,940.19
1981-01-26,938.91
1981-01-27,949.49
1981-01-28,942.58
1981-01-29,948.89
1981-01-30,947.27
1981-02-02,932.25
1981-02-03,941.38
1981-02-04,941.98
1981-02-05,946.76
1981-02-06,952.30
1981-02-09,947.18
1981-02-10,948.63
1981-02-11,942.49
1981-02-12,936.60
1981-02-13,931.57
1981-02-17,939.68
1981-02-18,947.10
1981-02-19,933.36
1981-02-20,936.09
1981-02-23,945.23
1981-02-24,946.10
1981-02-25,954.40
1981-02-26,966.81
1981-02-27,974.58
1981-03-02,977.99
1981-03-03,966.02
1981-03-04,971.44
1981-03-05,964.62
1981-03-06,964.62
1981-03-09,976.42
1981-03-10,972.66
1981-03-11,967.67
1981-03-12,989.82
1981-03-13,985.77
1981-03-16,"1,002.79"
1981-03-17,992.53
1981-03-18,994.06
1981-03-19,986.58
1981-03-20,992.80
1981-03-23,"1,004.23"
1981-03-24,996.13
1981-03-25,"1,015.22"
1981-03-26,"1,005.76"
1981-03-27,994.78
1981-03-30,992.16
1981-03-31,"1,003.87"
1981-04-01,"1,014.14"
1981-04-02,"1,009.01"
1981-04-03,"1,007.11"
1981-04-06,994.24
1981-04-07,992.89
1981-04-08,993.43
1981-04-09,998.83
1981-04-10,"1,000.27"
1981-04-13,993.16
1981-04-14,989.10
1981-04-15,"1,001.71"
1981-04-16,"1,005.58"
1981-04-20,"1,015.94"
1981-04-21,"1,005.94"
1981-04-22,"1,007.02"
1981-04-23,"1,010.27"
1981-04-24,"1,020.35"
1981-04-27,"1,024.05"
1981-04-28,"1,016.93"
1981-04-29,"1,004.32"
1981-04-30,997.75
1981-05-01,995.59
1981-05-04,979.11
1981-05-05,972.44
1981-05-06,973.34
1981-05-07,978.39
1981-05-08,976.40
1981-05-11,963.44
1981-05-12,970.82
1981-05-13,967.76
1981-05-14,973.07
1981-05-15,985.95
1981-05-18,985.77
1981-05-19,980.01
1981-05-20,976.86
1981-05-21,976.59
1981-05-22,971.72
1981-05-26,983.96
1981-05-27,993.14
1981-05-28,994.25
1981-05-29,991.75
1981-06-01,997.96
1981-06-02,987.48
1981-06-03,989.71
1981-06-04,986.74
1981-06-05,993.79
1981-06-08,995.64
1981-06-09,994.44
1981-06-10,993.88
1981-06-11,"1,007.42"
1981-06-12,"1,006.28"
1981-06-15,"1,011.99"
1981-06-16,"1,003.33"
1981-06-17,"1,006.56"
1981-06-18,995.15
1981-06-19,996.19
1981-06-22,994.20
1981-06-23,"1,006.66"
1981-06-24,999.33
1981-06-25,996.77
1981-06-26,992.87
1981-06-29,984.59
1981-06-30,976.88
1981-07-01,967.66
1981-07-02,959.19
1981-07-06,949.30
1981-07-07,954.15
1981-07-08,953.48
1981-07-09,959.00
1981-07-10,955.67
1981-07-13,954.34
1981-07-14,948.25
1981-07-15,954.15
1981-07-16,955.48
1981-07-17,958.90
1981-07-20,940.54
1981-07-21,934.46
1981-07-22,924.66
1981-07-23,928.56
1981-07-24,936.74
1981-07-27,945.87
1981-07-28,939.40
1981-07-29,937.40
1981-07-30,945.11
1981-07-31,952.34
1981-08-03,946.25
1981-08-04,945.97
1981-08-05,953.58
1981-08-06,952.91
1981-08-07,942.54
1981-08-10,943.68
1981-08-11,949.30
1981-08-12,945.21
1981-08-13,944.35
1981-08-14,936.93
1981-08-17,926.75
1981-08-18,924.37
1981-08-19,926.46
1981-08-20,928.37
1981-08-21,920.57
1981-08-24,900.11
1981-08-25,901.83
1981-08-26,899.26
1981-08-27,889.08
1981-08-28,892.22
1981-08-31,881.47
1981-09-01,882.71
1981-09-02,884.23
1981-09-03,867.01
1981-09-04,861.68
1981-09-08,851.12
1981-09-09,853.88
1981-09-10,862.44
1981-09-11,872.81
1981-09-14,866.15
1981-09-15,858.35
1981-09-16,851.60
1981-09-17,840.09
1981-09-18,836.19
1981-09-21,846.56
1981-09-22,845.70
1981-09-23,840.94
1981-09-24,835.14
1981-09-25,824.01
1981-09-28,842.56
1981-09-29,847.89
1981-09-30,849.98
1981-10-01,852.26
1981-10-02,860.73
1981-10-05,859.87
1981-10-06,856.26
1981-10-07,868.72
1981-10-08,878.14
1981-10-09,873.00
1981-10-12,869.48
1981-10-13,865.58
1981-10-14,850.65
1981-10-15,856.26
1981-10-16,851.69
1981-10-19,847.13
1981-10-20,851.88
1981-10-21,851.03
1981-10-22,848.27
1981-10-23,837.99
1981-10-26,830.96
1981-10-27,838.38
1981-10-28,837.61
1981-10-29,832.95
1981-10-30,852.55
1981-11-02,866.82
1981-11-03,868.72
1981-11-04,866.82
1981-11-05,859.11
1981-11-06,852.45
1981-11-09,855.21
1981-11-10,853.98
1981-11-11,857.12
1981-11-12,860.54
1981-11-13,855.88
1981-11-16,845.03
1981-11-17,850.17
1981-11-18,844.08
1981-11-19,844.75
1981-11-20,852.93
1981-11-23,851.79
1981-11-24,870.24
1981-11-25,878.14
1981-11-27,885.94
1981-11-30,888.98
1981-12-01,890.22
1981-12-02,882.61
1981-12-03,883.85
1981-12-04,892.69
1981-12-07,886.99
1981-12-08,881.75
1981-12-09,888.22
1981-12-10,892.03
1981-12-11,886.51
1981-12-14,871.48
1981-12-15,875.95
1981-12-16,868.72
1981-12-17,870.53
1981-12-18,875.76
1981-12-21,873.10
1981-12-22,871.96
1981-12-23,869.67
1981-12-24,873.38
1981-12-28,870.34
1981-12-29,868.25
1981-12-30,873.10
1981-12-31,875.00
1982-01-04,882.52
1982-01-05,865.30
1982-01-06,861.02
1982-01-07,861.78
1982-01-08,866.53
1982-01-11,850.46
1982-01-12,847.70
1982-01-13,838.95
1982-01-14,842.28
1982-01-15,847.60
1982-01-18,855.12
1982-01-19,847.41
1982-01-20,845.89
1982-01-21,848.27
1982-01-22,845.03
1982-01-25,842.75
1982-01-26,841.51
1982-01-27,842.66
1982-01-28,864.25
1982-01-29,871.10
1982-02-01,851.69
1982-02-02,852.55
1982-02-03,845.03
1982-02-04,847.03
1982-02-05,851.03
1982-02-08,833.43
1982-02-09,830.57
1982-02-10,836.66
1982-02-11,834.67
1982-02-12,833.81
1982-02-16,831.34
1982-02-17,827.63
1982-02-18,828.96
1982-02-19,824.30
1982-02-22,811.26
1982-02-23,812.98
1982-02-24,826.77
1982-02-25,825.82
1982-02-26,824.39
1982-03-01,828.39
1982-03-02,825.82
1982-03-03,815.16
1982-03-04,807.55
1982-03-05,807.36
1982-03-08,795.47
1982-03-09,803.84
1982-03-10,804.89
1982-03-11,805.56
1982-03-12,797.37
1982-03-15,800.99
1982-03-16,798.33
1982-03-17,795.85
1982-03-18,805.27
1982-03-19,805.65
1982-03-22,819.54
1982-03-23,826.67
1982-03-24,823.34
1982-03-25,827.63
1982-03-26,817.92
1982-03-29,823.82
1982-03-30,824.49
1982-03-31,822.77
1982-04-01,833.24
1982-04-02,838.57
1982-04-05,835.33
1982-04-06,839.33
1982-04-07,836.85
1982-04-08,842.94
1982-04-12,841.32
1982-04-13,841.04
1982-04-14,838.09
1982-04-15,839.61
1982-04-16,843.42
1982-04-19,846.08
1982-04-20,840.56
1982-04-21,843.42
1982-04-22,853.12
1982-04-23,862.16
1982-04-26,865.58
1982-04-27,857.50
1982-04-28,852.64
1982-04-29,844.94
1982-04-30,848.36
1982-05-03,849.03
1982-05-04,854.45
1982-05-05,854.45
1982-05-06,863.20
1982-05-07,869.20
1982-05-10,860.92
1982-05-11,865.87
1982-05-12,865.77
1982-05-13,859.11
1982-05-14,857.78
1982-05-17,845.32
1982-05-18,840.85
1982-05-19,835.90
1982-05-20,832.48
1982-05-21,835.90
1982-05-24,836.38
1982-05-25,834.57
1982-05-26,828.77
1982-05-27,824.96
1982-05-28,819.54
1982-06-01,814.97
1982-06-02,816.88
1982-06-03,816.50
1982-06-04,804.98
1982-06-07,804.03
1982-06-08,802.23
1982-06-09,795.57
1982-06-10,798.71
1982-06-11,809.74
1982-06-14,801.85
1982-06-15,801.27
1982-06-16,796.90
1982-06-17,791.48
1982-06-18,788.62
1982-06-21,789.95
1982-06-22,799.66
1982-06-23,813.17
1982-06-24,810.41
1982-06-25,803.08
1982-06-28,811.93
1982-06-29,812.21
1982-06-30,811.93
1982-07-01,803.27
1982-07-02,796.99
1982-07-06,798.90
1982-07-07,799.66
1982-07-08,804.98
1982-07-09,814.12
1982-07-12,824.87
1982-07-13,824.20
1982-07-14,828.39
1982-07-15,827.34
1982-07-16,828.67
1982-07-19,826.10
1982-07-20,833.43
1982-07-21,832.19
1982-07-22,832.00
1982-07-23,830.57
1982-07-26,825.44
1982-07-27,822.77
1982-07-28,811.83
1982-07-29,812.21
1982-07-30,808.60
1982-08-02,822.11
1982-08-03,816.40
1982-08-04,803.46
1982-08-05,795.85
1982-08-06,784.34
1982-08-09,780.35
1982-08-10,779.30
1982-08-11,777.21
1982-08-12,776.92
1982-08-13,788.05
1982-08-16,792.43
1982-08-17,831.24
1982-08-18,829.43
1982-08-19,838.57
1982-08-20,869.29
1982-08-23,891.17
1982-08-24,874.90
1982-08-25,884.89
1982-08-26,892.41
1982-08-27,883.47
1982-08-30,893.30
1982-08-31,901.31
1982-09-01,895.05
1982-09-02,909.40
1982-09-03,925.13
1982-09-07,914.28
1982-09-08,915.75
1982-09-09,912.53
1982-09-10,906.82
1982-09-13,918.69
1982-09-14,923.01
1982-09-15,930.46
1982-09-16,927.80
1982-09-17,916.94
1982-09-20,916.30
1982-09-21,934.79
1982-09-22,927.61
1982-09-23,925.77
1982-09-24,919.52
1982-09-27,920.90
1982-09-28,919.33
1982-09-29,906.27
1982-09-30,896.25
1982-10-01,907.74
1982-10-04,903.61
1982-10-05,907.19
1982-10-06,944.26
1982-10-07,965.97
1982-10-08,986.85
1982-10-11,"1,012.79"
1982-10-12,"1,003.68"
1982-10-13,"1,015.18"
1982-10-14,996.87
1982-10-15,993.10
1982-10-18,"1,019.22"
1982-10-19,"1,013.80"
1982-10-20,"1,034.12"
1982-10-21,"1,036.98"
1982-10-22,"1,031.46"
1982-10-25,995.13
1982-10-26,"1,006.07"
1982-10-27,"1,006.35"
1982-10-28,990.99
1982-10-29,991.72
1982-11-01,"1,005.70"
1982-11-02,"1,022.08"
1982-11-03,"1,065.49"
1982-11-04,"1,050.22"
1982-11-05,"1,051.78"
1982-11-08,"1,037.44"
1982-11-09,"1,060.25"
1982-11-10,"1,044.52"
1982-11-11,"1,054.73"
1982-11-12,"1,039.92"
1982-11-15,"1,021.43"
1982-11-16,"1,008.00"
1982-11-17,"1,027.50"
1982-11-18,"1,032.10"
1982-11-19,"1,021.25"
1982-11-22,"1,000.00"
1982-11-23,990.99
1982-11-24,"1,000.00"
1982-11-26,"1,007.36"
1982-11-29,"1,002.85"
1982-11-30,"1,039.28"
1982-12-01,"1,031.09"
1982-12-02,"1,033.11"
1982-12-03,"1,031.36"
1982-12-06,"1,055.65"
1982-12-07,"1,056.94"
1982-12-08,"1,047.09"
1982-12-09,"1,027.96"
1982-12-10,"1,018.76"
1982-12-13,"1,024.28"
1982-12-14,"1,009.38"
1982-12-15,992.64
1982-12-16,990.25
1982-12-17,"1,011.50"
1982-12-20,"1,004.51"
1982-12-21,"1,030.26"
1982-12-22,"1,035.04"
1982-12-23,"1,045.07"
1982-12-27,"1,070.55"
1982-12-28,"1,058.87"
1982-12-29,"1,059.60"
1982-12-30,"1,047.37"
1982-12-31,"1,046.54"
1983-01-03,"1,027.04"
1983-01-04,"1,046.08"
1983-01-05,"1,044.89"
1983-01-06,"1,070.92"
1983-01-07,"1,076.07"
1983-01-10,"1,092.35"
1983-01-11,"1,083.79"
1983-01-12,"1,083.61"
1983-01-13,"1,073.95"
1983-01-14,"1,080.85"
1983-01-17,"1,084.81"
1983-01-18,"1,079.65"
1983-01-19,"1,068.06"
1983-01-20,"1,070.82"
1983-01-21,"1,052.98"
1983-01-24,"1,030.17"
1983-01-25,"1,042.03"
1983-01-26,"1,037.99"
1983-01-27,"1,063.65"
1983-01-28,"1,064.75"
1983-01-31,"1,075.70"
1983-02-01,"1,059.79"
1983-02-02,"1,062.64"
1983-02-03,"1,064.66"
1983-02-04,"1,077.91"
1983-02-07,"1,087.10"
1983-02-08,"1,075.33"
1983-02-09,"1,067.42"
1983-02-10,"1,087.75"
1983-02-11,"1,086.50"
1983-02-14,"1,097.10"
1983-02-15,"1,093.10"
1983-02-16,"1,087.43"
1983-02-17,"1,088.91"
1983-02-18,"1,092.82"
1983-02-22,"1,080.40"
1983-02-23,"1,096.94"
1983-02-24,"1,121.81"
1983-02-25,"1,120.94"
1983-02-28,"1,112.62"
1983-03-01,"1,130.71"
1983-03-02,"1,135.06"
1983-03-03,"1,138.06"
1983-03-04,"1,140.96"
1983-03-07,"1,141.74"
1983-03-08,"1,119.78"
1983-03-09,"1,132.64"
1983-03-10,"1,120.94"
1983-03-11,"1,117.74"
1983-03-14,"1,114.45"
1983-03-15,"1,124.52"
1983-03-16,"1,116.00"
1983-03-17,"1,116.97"
1983-03-18,"1,117.74"
1983-03-21,"1,125.29"
1983-03-22,"1,122.97"
1983-03-23,"1,140.87"
1983-03-24,"1,145.90"
1983-03-25,"1,140.09"
1983-03-28,"1,133.32"
1983-03-29,"1,131.19"
1983-03-30,"1,143.29"
1983-03-31,"1,130.03"
1983-04-04,"1,127.61"
1983-04-05,"1,120.16"
1983-04-06,"1,113.49"
1983-04-07,"1,117.65"
1983-04-08,"1,124.71"
1983-04-11,"1,141.83"
1983-04-12,"1,145.32"
1983-04-13,"1,156.64"
1983-04-14,"1,165.25"
1983-04-15,"1,171.34"
1983-04-18,"1,183.24"
1983-04-19,"1,174.54"
1983-04-20,"1,191.47"
1983-04-21,"1,188.27"
1983-04-22,"1,196.30"
1983-04-25,"1,187.21"
1983-04-26,"1,209.46"
1983-04-27,"1,208.40"
1983-04-28,"1,219.52"
1983-04-29,"1,226.20"
1983-05-02,"1,204.33"
1983-05-03,"1,208.01"
1983-05-04,"1,212.65"
1983-05-05,"1,219.72"
1983-05-06,"1,232.59"
1983-05-09,"1,228.23"
1983-05-10,"1,229.68"
1983-05-11,"1,219.72"
1983-05-12,"1,214.40"
1983-05-13,"1,218.75"
1983-05-16,"1,202.98"
1983-05-17,"1,205.79"
1983-05-18,"1,203.56"
1983-05-19,"1,191.37"
1983-05-20,"1,190.02"
1983-05-23,"1,200.56"
1983-05-24,"1,219.04"
1983-05-25,"1,229.01"
1983-05-26,"1,223.49"
1983-05-27,"1,216.14"
1983-05-31,"1,199.98"
1983-06-01,"1,202.21"
1983-06-02,"1,211.44"
1983-06-03,"1,213.04"
1983-06-06,"1,214.24"
1983-06-07,"1,194.91"
1983-06-08,"1,185.50"
1983-06-09,"1,189.00"
1983-06-10,"1,196.11"
1983-06-13,"1,220.55"
1983-06-14,"1,227.26"
1983-06-15,"1,237.28"
1983-06-16,"1,248.30"
1983-06-17,"1,242.19"
1983-06-20,"1,239.18"
1983-06-21,"1,247.40"
1983-06-22,"1,245.69"
1983-06-23,"1,241.79"
1983-06-24,"1,241.69"
1983-06-27,"1,229.47"
1983-06-28,"1,209.23"
1983-06-29,"1,213.84"
1983-06-30,"1,221.96"
1983-07-01,"1,225.26"
1983-07-05,"1,208.53"
1983-07-06,"1,220.65"
1983-07-07,"1,210.44"
1983-07-08,"1,207.23"
1983-07-11,"1,215.54"
1983-07-12,"1,198.52"
1983-07-13,"1,197.82"
1983-07-14,"1,204.33"
1983-07-15,"1,192.31"
1983-07-18,"1,189.90"
1983-07-19,"1,197.12"
1983-07-20,"1,227.86"
1983-07-21,"1,229.37"
1983-07-22,"1,231.17"
1983-07-25,"1,232.87"
1983-07-26,"1,243.69"
1983-07-27,"1,230.47"
1983-07-28,"1,216.35"
1983-07-29,"1,199.22"
1983-08-01,"1,194.21"
1983-08-02,"1,188.00"
1983-08-03,"1,197.82"
1983-08-04,"1,183.09"
1983-08-05,"1,183.29"
1983-08-08,"1,163.06"
1983-08-09,"1,168.27"
1983-08-10,"1,175.98"
1983-08-11,"1,174.39"
1983-08-12,"1,182.83"
1983-08-15,"1,193.50"
1983-08-16,"1,190.45"
1983-08-17,"1,206.50"
1983-08-18,"1,192.48"
1983-08-19,"1,194.21"
1983-08-22,"1,203.15"
1983-08-23,"1,192.89"
1983-08-24,"1,184.25"
1983-08-25,"1,185.06"
1983-08-26,"1,192.07"
1983-08-29,"1,194.11"
1983-08-30,"1,196.04"
1983-08-31,"1,216.16"
1983-09-01,"1,206.81"
1983-09-02,"1,215.45"
1983-09-06,"1,238.72"
1983-09-07,"1,244.11"
1983-09-08,"1,246.14"
1983-09-09,"1,239.74"
1983-09-12,"1,229.07"
1983-09-13,"1,224.09"
1983-09-14,"1,229.47"
1983-09-15,"1,215.04"
1983-09-16,"1,225.71"
1983-09-19,"1,233.94"
1983-09-20,"1,249.19"
1983-09-21,"1,243.29"
1983-09-22,"1,257.52"
1983-09-23,"1,255.59"
1983-09-26,"1,260.77"
1983-09-27,"1,247.97"
1983-09-28,"1,241.97"
1983-09-29,"1,240.14"
1983-09-30,"1,233.13"
1983-10-03,"1,231.30"
1983-10-04,"1,236.69"
1983-10-05,"1,250.20"
1983-10-06,"1,268.80"
1983-10-07,"1,272.15"
1983-10-10,"1,284.65"
1983-10-11,"1,265.14"
1983-10-12,"1,259.65"
1983-10-13,"1,261.38"
1983-10-14,"1,263.52"
1983-10-17,"1,268.70"
1983-10-18,"1,250.81"
1983-10-19,"1,246.75"
1983-10-20,"1,251.52"
1983-10-21,"1,248.88"
1983-10-24,"1,248.98"
1983-10-25,"1,252.44"
1983-10-26,"1,243.80"
1983-10-27,"1,242.07"
1983-10-28,"1,223.48"
1983-10-31,"1,225.20"
1983-11-01,"1,229.27"
1983-11-02,"1,237.30"
1983-11-03,"1,227.13"
1983-11-04,"1,218.29"
1983-11-07,"1,214.84"
1983-11-08,"1,214.94"
1983-11-09,"1,232.52"
1983-11-10,"1,235.87"
1983-11-11,"1,250.20"
1983-11-14,"1,254.07"
1983-11-15,"1,247.97"
1983-11-16,"1,251.32"
1983-11-17,"1,254.67"
1983-11-18,"1,251.02"
1983-11-21,"1,268.80"
1983-11-22,"1,275.81"
1983-11-23,"1,275.61"
1983-11-25,"1,277.44"
1983-11-28,"1,269.82"
1983-11-29,"1,287.20"
1983-11-30,"1,276.02"
1983-12-01,"1,275.10"
1983-12-02,"1,265.24"
1983-12-05,"1,270.53"
1983-12-06,"1,269.31"
1983-12-07,"1,273.78"
1983-12-08,"1,261.89"
1983-12-09,"1,260.06"
1983-12-12,"1,261.59"
1983-12-13,"1,255.89"
1983-12-14,"1,246.65"
1983-12-15,"1,236.79"
1983-12-16,"1,242.17"
1983-12-19,"1,244.61"
1983-12-20,"1,241.97"
1983-12-21,"1,254.98"
1983-12-22,"1,253.66"
1983-12-23,"1,250.51"
1983-12-27,"1,263.72"
1983-12-28,"1,263.21"
1983-12-29,"1,260.16"
1983-12-30,"1,258.64"
1984-01-03,"1,252.74"
1984-01-04,"1,269.05"
1984-01-05,"1,282.24"
1984-01-06,"1,286.64"
1984-01-09,"1,286.22"
1984-01-10,"1,278.48"
1984-01-11,"1,277.32"
1984-01-12,"1,279.31"
1984-01-13,"1,270.10"
1984-01-16,"1,267.59"
1984-01-17,"1,271.46"
1984-01-18,"1,269.37"
1984-01-19,"1,266.02"
1984-01-20,"1,259.11"
1984-01-23,"1,244.45"
1984-01-24,"1,242.88"
1984-01-25,"1,231.89"
1984-01-26,"1,229.69"
1984-01-27,"1,230.00"
1984-01-30,"1,221.52"
1984-01-31,"1,220.58"
1984-02-01,"1,212.31"
1984-02-02,"1,213.88"
1984-02-03,"1,197.03"
1984-02-06,"1,174.31"
1984-02-07,"1,180.49"
1984-02-08,"1,156.30"
1984-02-09,"1,152.74"
1984-02-10,"1,160.70"
1984-02-13,"1,150.13"
1984-02-14,"1,163.84"
1984-02-15,"1,158.71"
1984-02-16,"1,154.94"
1984-02-17,"1,148.87"
1984-02-21,"1,139.34"
1984-02-22,"1,134.21"
1984-02-23,"1,134.63"
1984-02-24,"1,165.10"
1984-02-27,"1,179.96"
1984-02-28,"1,157.14"
1984-02-29,"1,154.63"
1984-03-01,"1,159.44"
1984-03-02,"1,171.48"
1984-03-05,"1,165.20"
1984-03-06,"1,152.53"
1984-03-07,"1,143.63"
1984-03-08,"1,147.09"
1984-03-09,"1,139.76"
1984-03-12,"1,155.36"
1984-03-13,"1,164.78"
1984-03-14,"1,166.04"
1984-03-15,"1,167.40"
1984-03-16,"1,184.36"
1984-03-19,"1,171.38"
1984-03-20,"1,175.77"
1984-03-21,"1,170.85"
1984-03-22,"1,155.88"
1984-03-23,"1,154.84"
1984-03-26,"1,152.95"
1984-03-27,"1,154.31"
1984-03-28,"1,174.62"
1984-03-29,"1,170.75"
1984-03-30,"1,164.89"
1984-04-02,"1,153.16"
1984-04-03,"1,148.76"
1984-04-04,"1,148.56"
1984-04-05,"1,130.55"
1984-04-06,"1,132.22"
1984-04-09,"1,133.90"
1984-04-10,"1,138.30"
1984-04-11,"1,130.97"
1984-04-12,"1,157.14"
1984-04-13,"1,150.13"
1984-04-16,"1,160.28"
1984-04-17,"1,164.57"
1984-04-18,"1,156.51"
1984-04-19,"1,158.08"
1984-04-23,"1,149.50"
1984-04-24,"1,162.90"
1984-04-25,"1,163.53"
1984-04-26,"1,175.25"
1984-04-27,"1,169.07"
1984-04-30,"1,170.75"
1984-05-01,"1,183.00"
1984-05-02,"1,186.56"
1984-05-03,"1,181.53"
1984-05-04,"1,165.31"
1984-05-07,"1,166.56"
1984-05-08,"1,176.30"
1984-05-09,"1,165.52"
1984-05-10,"1,167.19"
1984-05-11,"1,157.14"
1984-05-14,"1,151.07"
1984-05-15,"1,150.86"
1984-05-16,"1,153.16"
1984-05-17,"1,142.27"
1984-05-18,"1,133.79"
1984-05-21,"1,125.31"
